NOMBRE DEL INVESTIGADOR,NOMBRE_INVENTOR,Ratio
"AGUIRRE,GUILLERMO","HINOJOSA AGUIRRE,GUILLERMO GUADALUPE",100.0
"PEREZ,JORGE LUIS","AROCHA PEREZ,JORGE LUIS",100.0
"PEREZ,JORGE LUIS","TORTORA PEREZ,JORGE LUIS",100.0
"OLIVA,JOSE","LOPEZ OLIVA,JOSE GUADALUPE",100.0
"VILLARREAL TREVINO,JUAN A","VILLARREAL TREVINO,JUAN ANTONIO",95.83333333333333
"CABRERA LLANOS,ROBERTO MARCOS","CABRERA LLANOS,ROBERTO MARCOS",100.0
"QUINTERO FLORES,RAUL GERARDO","QUINTERO FLORES,RAUL",100.0
"VIRAMONTES BROWN,RICARDO","VIRAMONTES BROWN,RICARDO",100.0
"SANCHES CASTILLO,JOAQUIN","SANCHEZ CASTILLO,JOAQUIN",95.83333333333333
"CRESPO,JUAN ANTONIO MONTARAZ","MONTARAZ CRESPO,JUAN ANTONIO",100.0
"HERNANDEZ,SALVADOR JANTES","MONTES HERNANDEZ,SALVADOR",92.0
"FLORES,PABLO","MANCILLAS FLORES,PABLO FIDEL",100.0
"FLORES,PABLO","RUIZ FLORES,PABLO",100.0
"FLORES,PABLO","SOSA FLORES,PABLO",100.0
"ESTRADA,JUAN","FIGUEROA ESTRADA,JUAN MANUEL",100.0
"ESTRADA,JUAN","ROBLES ESTRADA,JUAN CARLOS",100.0
"FLORES,FERNANDO","IBARRA FLORES,FERNANDO ARTURO",100.0
"FLORES,FERNANDO","REYNA FLORES,FERNANDO LUIS",100.0
"SAAVEDRA DURAN,RAFAEL","SAAVEDRA DURAN,RAFAEL SIMITRIO",100.0
"ESQUIVEL,JOSE MANUEL DOMINGUEZ","DOMINGUEZ ESQUIVEL,JOSE MANUEL",100.0
"BERMUDEZ MENDIZABAL,OSCAR","BERMUDEZ MENDIZABAL,OSCAR HUMBERTO",100.0
"GUEVARA,CESAR","BERISTAIN GUEVARA,CESAR IGNACIO",100.0
"MORALES,JORGE","CORTES MORALES,JORGE ALBERTO",100.0
"MORALES,JORGE","CRUZ MORALES,JORGE ARMANDO",100.0
"MORALES,JORGE","SANCHEZ MORALES,JORGE",100.0
"MORALES,JORGE","URRUTIA MORALES,JORGE",100.0
"GARCIA,CARLOS","ARELLANO GARCIA,CARLOS",100.0
"GARCIA,CARLOS","ARGAEZ GARCIA,CARLOS",100.0
"GARCIA,CARLOS","CHAVEZ GARCIA,CARLOS ALBERTO",100.0
"GARCIA,CARLOS","CORONA GARCIA,CARLOS ANTONIO",100.0
"GARCIA,CARLOS","CORTES GARCIA,CARLOS JESUS",100.0
"RODRIGUEZ RODRIGUEZ,JORGE","RODRIGUEZ RODRIGUEZ,JOSE",93.87755102040816
"SERRANO,JORGE","ROJAS SERRANO,JORGE",100.0
"AVITIA,CESAR","GARCIA AVITIA,CESAR AUGUSTO",100.0
"MENDOZA,RODOLFO","GUARDADO MENDOZA,RODOLFO",100.0
"MENDOZA,RODOLFO","MUNIZ MENDOZA,RODOLFO",100.0
"GARZA,CARLOS F","LEAL GARZA,CARLOS HUMBERTO",92.3076923076923
"GARZA,CARLOS F","MEDINA DE LA GARZA,CARLOS EDUARDO",92.3076923076923
"GUTIERREZ,ENRIQUE G","ALARCON GUTIERREZ,ENRIQUE",94.44444444444444
"GUTIERREZ,ENRIQUE G","CARBAJAL GUTIERREZ,ENRIQUE EDUARDO",94.44444444444444
"GUTIERREZ,ENRIQUE G","FLORES GUTIERREZ,ENRIQUE OCTAVIO",94.44444444444444
"GUTIERREZ,ENRIQUE G","GONZALEZ GUTIERREZ,ENRIQUE",94.44444444444444
"GUTIERREZ,ENRIQUE G","PEREZ GUTIERREZ,ENRIQUE",94.44444444444444
"STEINBRUCH,ANA FLISSER","FLISSER Y STEINBRUCH,ANA",100.0
"GARCIA,DIANA MARIA ORTIZ","ORTIZ GARCIA,DIANA MARIA",100.0
"RUIZ,VERONICA","VALLEJO RUIZ,VERONICA",100.0
"CARRILLO PEDROZA,FRANCISCO RAUL","CARRILLO PEDROZA,FRANCISCO RAUL",100.0
"URIBE SALAS,ALEJANDRO","URIBE SALAS,ALEJANDRO",100.0
"CAMPORREDONDO SAUCEDO,JESUS EMILIO","CAMPORREDONDO SAUCEDO,JESUS EMILIO",100.0
"CASTILLEJOS ESCOBAR,ALFONSO HUMBERTO","CASTILLEJOS ESCOBAR,ALFONSO HUMBERTO",100.0
"CERVANTES,FRANCISCO","GAYTAN CERVANTES,FRANCISCO JAVIER",100.0
"CERVANTES,FRANCISCO","TORTOLERO CERVANTES,FRANCISCO",100.0
"ELIZALDE SILLER,HUGO RAMON","ELIZALDE SILLER,HUGO RAMON",100.0
"CARRILLO,VICTOR","BARAJAS CARRILLO,VICTOR WAGNER",100.0
"PEREZ GONZALEZ,RAUL","PEREZ GONZALEZ,RAUL",100.0
"RIVERA DOMINGUEZ,JOSE","RIVERA DOMINGUEZ,JORGE",93.02325581395348
"ROBLES,ADALBERTO NOYOLA","NOYOLA ROBLES,ADALBERTO",100.0
"SAGASTUME,JUAN MANUEL MORGAN","MORGAN SAGASTUME,JUAN MANUEL",100.0
"MENDEZ,ANTONIO","GARCIA MENDEZ,ANTONIO",100.0
"GONZALEZ,FELIPE","BUSTOS GONZALEZ,FELIPE",100.0
"GONZALEZ,FELIPE","CABRERA GONZALEZ,FELIPE",100.0
"GONZALEZ,FELIPE","COLON GONZALEZ,FELIPE DE JESUS",100.0
"GONZALEZ,FELIPE","GONZALEZ GONZALEZ,FELIPE ANASTACIO",100.0
"GONZALEZ,FELIPE","SAN MARTIN GONZALEZ,FELIPE EDUARDO",100.0
"VALTIERRA GALLARDO,SALVADOR","VALTIERRA GALLARDO,SALVADOR",100.0
"GARCIA,FERNANDO F","ESPARZA GARCIA,FERNANDO JOSE",93.75
"GARCIA,FERNANDO F","FLORES GARCIA,FERNANDO",93.75
"GARCIA,FERNANDO F","GARCIA GARCIA,FERNANDO",93.75
"GARCIA,FERNANDO F","GONZALEZ GARCIA,FERNANDO",93.75
"GARCIA,FERNANDO F","GRACIA GARCIA,FERNANDO",93.75
"CRUZ,ISRAEL","RAMIREZ CRUZ,ISRAEL",100.0
"CRUZ,ISRAEL","VIVALDO DE LA CRUZ,ISRAEL",100.0
"AVILA,MIGUEL I","BADILLO AVILA,MIGUEL ANGEL",92.3076923076923
"GUTIERREZ,GREGORIO","VARGAS GUTIERREZ,GREGORIO",100.0
"LOPEZ CUEVAS,JORGE","LOPEZ CUEVAS,JORGE",100.0
"BOUDA,JAN","BOUDA,JAN",100.0
"VALENCIA,ARTURO","ROBLES VALENCIA,ARTURO",100.0
"VAZQUEZ,OSCAR","BARRERA VAZQUEZ,OSCAR SALVADOR",100.0
"VAZQUEZ,OSCAR","CORREAS VAZQUEZ,OSCAR",100.0
"VAZQUEZ,OSCAR","GALINDO VAZQUEZ,OSCAR",100.0
"VAZQUEZ,OSCAR","GARZA VAZQUEZ,OSCAR RODRIGO",100.0
"VAZQUEZ,OSCAR","HERNANDEZ VAZQUEZ,OSCAR HERNANDO",100.0
"ARIAS ESTRADA,MIGUEL","ARIAS ESTRADA,MIGUEL OCTAVIO",100.0
"GOMEZ,DANIEL GUZMAN","GUZMAN GOMEZ,DANIEL",100.0
"SANCHEZ,ALFONSO PEREZ","PEREZ SANCHEZ,ALFONSO",100.0
"MIRANDA GUERRERO,ROBERTO","MIRANDA GUERRERO,ROBERTO",100.0
"SANCHEZ SINENCIO,FELICIANO","SANCHEZ SINENCIO,FELICIANO",100.0
"RUIZ TORRES,MAXIMIANO","RUIZ TORRES,MAXIMIANO FRANCISCO",100.0
"MARTINEZ BUSTOS,FERNANDO","MARTINEZ BUSTOS,FERNANDO",100.0
"VAZQUEZ,HERNAN I","ISLAS VAZQUEZ,HERNAN",93.33333333333333
"VAZQUEZ,HERNAN I","PERAZA VAZQUEZ,HERNAN",93.33333333333333
"RODRIGUEZ,ROGELIO","HERNANDEZ RODRIGUEZ,ROGELIO",100.0
"RODRIGUEZ,ROGELIO","MALDONADO RODRIGUEZ,ROGELIO",100.0
"RODRIGUEZ,ROGELIO","RODRIGUEZ RODRIGUEZ,ROGELIO",100.0
"RODRIGUEZ,ROGELIO","SOTO RODRIGUEZ,ROGELIO",100.0
"MERCADO,EDUARDO","CAMACHO MERCADO,EDUARDO",100.0
"MERCADO,EDUARDO","CAMPOS MERCADO,EDUARDO",100.0
"ZAMUDIO ZUNIGA,FERNANDO","ZAMUDIO ZUNIGA,FERNANDO",100.0
"BECERRIL LUJAN,BALTAZAR","BECERRIL LUJAN,BALTAZAR",100.0
"POSSANI POSTAY,LOURIVAL DOMINGOS","POSSANI POSTAY,LOURIVAL DOMINGOS",100.0
"LOPEZ,SILVERIO GONZALEZ","GONZALEZ LOPEZ,SERGIO",90.9090909090909
"OSORIO,MIGUEL ANGEL LOPEZ","PEREZ OSORIO,MIGUEL ANGEL",92.0
"REYES,MANUEL","BRIONES REYES,MANUEL DE JESUS",100.0
"REYES,MANUEL","GALINDO REYES,MANUEL ANTONIO",100.0
"REYES,MANUEL","KINTO REYES,MANUEL",100.0
"REYES,MANUEL","TEJEDA REYES,MANUEL ALEJANDRO",100.0
"GOMEZ,ABRAHAM","SANTIZ GOMEZ,ABRAHAM",100.0
"ANGELES,JUAN","OLVERA ANGELES,JUAN MIGUEL",100.0
"ANGELES,JUAN","RENDON ANGELES,JUAN CARLOS",100.0
"LOPEZ GOMEZ,RONALD VICTOR MANUEL","LOPEZ GOMEZ,RONALD VICTOR MANUEL",100.0
"GARCIA CANTU,RIGOBERTO","GARCIA CANTU,RIGOBERTO",100.0
"MORALES,ARMANDO","ROMERO MORALES,ARMANDO",100.0
"GONZALEZ GALVAN,EMILIO J","GONZALEZ GALVAN,EMILIO JORGE",95.65217391304348
"GARCIA,MIGUEL","ARRONTE GARCIA,MIGUEL ANGEL",100.0
"GARCIA,MIGUEL","BALCAZAR GARCIA,MIGUEL",100.0
"GARCIA,MIGUEL","BECERRIL GARCIA,MIGUEL ANGEL",100.0
"GARCIA,MIGUEL","BELTRAN GARCIA,MIGUEL JUAN",100.0
"GARCIA,MIGUEL","CASTRO GARCIA,MIGUEL ALFONSO",100.0
"GUERRERO,ROBERTO MIRANDA","MIRANDA GUERRERO,ROBERTO",100.0
"ARROYO,FRANCISCO","CAMACHO ARROYO,FRANCISCO JAVIER",100.0
"RODRIGUEZ,GUSTAVO","DOMINGUEZ RODRIGUEZ,GUSTAVO",100.0
"RODRIGUEZ,GUSTAVO","MACEDO RODRIGUEZ,GUSTAVO",100.0
"RODRIGUEZ,GUSTAVO","RIVERA RODRIGUEZ,GUSTAVO RODOLFO",100.0
"RODRIGUEZ,GUSTAVO","VELDERRAIN RODRIGUEZ,GUSTAVO RUBEN",100.0
"DIAZ,ALEJANDRO","SANTOS DIAZ,ALEJANDRO",100.0
"SALVADO,JOSE MARIA VIADER","VIADER SALVADO,JOSE MARIA",100.0
"OLAZARAN,MARTHA GUERRERO","GUERRERO OLAZARAN,MARTHA",100.0
"SALDANA,HUGO BARRERA","BARRERA SALDANA,HUGO ALBERTO",100.0
"CORTES,GUSTAVO ADOLFO","URBINA CORTES,GUSTAVO ADOLFO",100.0
"RODRIGUEZ,JUAN G","AGUILAR RODRIGUEZ,JUAN ANTONIO",93.33333333333333
"RODRIGUEZ,JUAN G","APARICIO RODRIGUEZ,JUAN MANUEL",93.33333333333333
"RODRIGUEZ,JUAN G","ARRIAGA RODRIGUEZ,JUAN CARLOS",93.33333333333333
"RODRIGUEZ,JUAN G","BAEZA RODRIGUEZ,JUAN JOSE",93.33333333333333
"RODRIGUEZ,JUAN G","BERMUDEZ RODRIGUEZ,JUAN CARLOS",93.33333333333333
"ALTUVE FERRER,HECTOR","ALTUVE FERRER,HECTOR JORGE",100.0
"VILLEGAS,MARIA V","CORNEJO VILLEGAS,MARIA DE LOS ANGELES",93.33333333333333
"VILLEGAS,MARIA V","GARCIA VILLEGAS,MARIA DEL REFUGIO",93.33333333333333
"VILLEGAS,MARIA V","MOJICA VILLEGAS,MARIA ANGELICA",93.33333333333333
"VILLEGAS,MARIA V","PEREZ VILLEGAS,MARIA DE LOS ANGELES",93.33333333333333
"VILLEGAS,MARIA V","SAAD VILLEGAS,MARIA ISABEL",93.33333333333333
"MARTINEZ,HECTOR DANIEL","TORRES MARTINEZ,HECTOR DANIEL",100.0
"LOZANO,JUAN C","SANCHEZ LOZANO,JUAN MANUEL",91.66666666666667
"LOZANO,JUAN C","SOLIS LOZANO,JUAN ALBERTO",91.66666666666667
"GARCIA,SALVADOR","CRUZ GARCIA,SALVADOR",100.0
"GARCIA,SALVADOR","JIMENEZ GARCIA,SALVADOR",100.0
"GARCIA,SALVADOR","ROMO GARCIA,SALVADOR",100.0
"GARCIA,SALVADOR","TREJO GARCIA,SALVADOR",100.0
"GARCIA,SALVADOR","URRIETA GARCIA,SALVADOR ESTEBAN",100.0
"FLORES,JOSE","AGUILA FLORES,JOSE LUIS",100.0
"FLORES,JOSE","ALCANTARA FLORES,JOSE LUIS",100.0
"FLORES,JOSE","ALVARADO FLORES,JOSE JUAN",100.0
"FLORES,JOSE","ALVAREZ FLORES,JOSE LUIS",100.0
"FLORES,JOSE","AZUELA FLORES,JOSE IGNACIO",100.0
"GUERRERO SANTOS,RAMIRO","GUERRERO SANTOS,RAMIRO",100.0
"MARTINEZ,ANTONIO","ARRIAGA MARTINEZ,ANTONIO ALEJANDRO",100.0
"MARTINEZ,ANTONIO","BARAJAS MARTINEZ,ANTONIO",100.0
"MARTINEZ,ANTONIO","CASTILLO MARTINEZ,ANTONIO",100.0
"MARTINEZ,ANTONIO","HINOJOSA MARTINEZ,ANTONIO",100.0
"MARTINEZ,ANTONIO","JIMENEZ MARTINEZ,ANTONIO",100.0
"OVIEDO,TOMAS ALBERTO BELTRAN","BELTRAN OVIEDO,TOMAS ALBERTO",100.0
"GOMEZ,JAVIER","CORREA GOMEZ,JAVIER",100.0
"GOMEZ,JAVIER","LOPEZ GOMEZ,JAVIER",100.0
"GOMEZ,JAVIER","MAGANA GOMEZ,JAVIER ABEDNEGO",100.0
"GOMEZ,JAVIER","VIGUERAS GOMEZ,JAVIER FLAVIO",100.0
"RUIZ,HUMBERTO GARCIA","GARCIA ORTIZ,HUMBERTO",92.6829268292683
"LOPEZ,CESAR","GUIGON LOPEZ,CESAR",100.0
"LOPEZ,CESAR","NUNEZ LOPEZ,CESAR ALBERTO",100.0
"LOPEZ,CESAR","ORDONEZ LOPEZ,CESAR AUGUSTO",100.0
"LOPEZ,CESAR","OZUNA LOPEZ,CESAR",100.0
"LOPEZ,CESAR","RAMIREZ LOPEZ,CESAR BONIFACIO",100.0
"BETANCOURT,ENRIQUE","VARGAS BETANCOURT,ENRIQUE",100.0
"SANCHEZ,EDUARDO","ARIAS SANCHEZ,EDUARDO AGUSTIN",100.0
"SANCHEZ,EDUARDO","ARVIZU SANCHEZ,EDUARDO",100.0
"SANCHEZ,EDUARDO","GARCIA SANCHEZ,EDUARDO",100.0
"SANCHEZ,EDUARDO","LOPEZ SANCHEZ,EDUARDO ALEJANDRO",100.0
"SANCHEZ,EDUARDO","LUNA SANCHEZ,EDUARDO",100.0
"HERNANDEZ,CESAR","CALLEJAS HERNANDEZ,CESAR BENEDICTO",100.0
"HERNANDEZ,CESAR","CARVAJAL HERNANDEZ,CESAR ISIDRO",100.0
"HERNANDEZ,CESAR","GODINEZ HERNANDEZ,CESAR IVAN",100.0
"HERNANDEZ,CESAR","ILIZALITURRI HERNANDEZ,CESAR ARTURO",100.0
"HERNANDEZ,CESAR","MELCHOR HERNANDEZ,CESAR LEONARDO",100.0
"DUHALT,RAFAEL VAZQUEZ","VAZQUEZ DUHALT,RAFAEL",100.0
"GARCIA,ARMANDO","BRAVO GARCIA,ARMANDO",100.0
"GARCIA,ARMANDO","OCAMPO GARCIA,ARMANDO",100.0
"GARCIA,ARMANDO","PAEZ GARCIA,ARMANDO",100.0
"GARCIA,ARMANDO","PARRA GARCIA,ARMANDO MANGLORIO",100.0
"GARCIA,ARMANDO","ROSALES GARCIA,ARMANDO",100.0
"TREJO,ALICIA","MENDIETA TREJO,ALICIA IRASEMA",100.0
"LARA,FERNANDO","AMADOR LARA,FERNANDO",100.0
"GARCIA,GUSTAVO A","PONCE GARCIA,GUSTAVO",93.33333333333333
"RODRIGUEZ,ALMA L","BUENDIA RODRIGUEZ,ALMA DELIA",93.33333333333333
"RODRIGUEZ,ALMA L","MENDEZ RODRIGUEZ,ALMA ROSA",93.33333333333333
"RODRIGUEZ,ALMA L","ORTEGA RODRIGUEZ,ALMA CELESTE",93.33333333333333
"RODRIGUEZ,ALMA L","VELAZQUEZ RODRIGUEZ,ALMA SOCORRO",93.33333333333333
"CHAVEZ,CARLOS A","ANGELES CHAVEZ,CARLOS",92.85714285714286
"CHAVEZ,CARLOS A","IBANEZ CHAVEZ,CARLOS ALBERTO",92.85714285714286
"CHAVEZ,CARLOS A","MARTINEZ CHAVEZ,CARLOS CRISTIAN",92.85714285714286
"CHAVEZ,CARLOS A","MEJIA CHAVEZ,CARLOS GUSTAVO",92.85714285714286
"LARA OCHOA,JOSE MANUEL FRANCISCO","LARA OCHOA,JOSE MANUEL FRANCISCO",100.0
"KURI HARCUCH,WALID","KURI HARCUCH,WALID",100.0
"DIAZ FLEISCHER,FRANCISCO","DIAZ FLEISCHER,FRANCISCO",100.0
"CHAVEZ ROSAS,MARIO ALBERTO","SANCHEZ ROSAS,MARIO ALBERTO",90.56603773584905
"OGURA,TETSUYA","OGURA,TETSUYA",100.0
"GUTIERREZ,ROBERTO","CONDE GUTIERREZ,ROBERTO AGUSTIN",100.0
"GUTIERREZ,ROBERTO","LEZAMA GUTIERREZ,ROBERTO",100.0
"SALCEDO,IGNACIO RAMIREZ","RAMIREZ SALADO,IGNACIO",93.33333333333333
"FERNANDEZ,LAURA","ESLAVA FERNANDEZ,LAURA CLEMENTINA",100.0
"ALMARAZ,JOSE L","BADILLO ALMARAZ,JOSE ISAIAS",92.3076923076923
"LOPEZ SERRANO RAMOS,FRANCISCO","LOPEZ RAMOS,FRANCISCO",100.0
"LOPEZ SERRANO RAMOS,FRANCISCO","LOPEZ SERRANO RAMOS,FRANCISCO",100.0
"LOPEZ,RUBEN M","CIFUENTES LOPEZ,RUBEN OSWALDO",91.66666666666667
"LOPEZ,RUBEN M","DIAZ LOPEZ,RUBEN",91.66666666666667
"LOPEZ,RUBEN M","MANZANILLA LOPEZ,RUBEN",91.66666666666667
"LOPEZ,RUBEN M","MIRANDA LOPEZ,RUBEN",91.66666666666667
"LOPEZ,RUBEN M","MORANTE LOPEZ,RUBEN BERNARDO",91.66666666666667
"VELAZQUEZ,JOSE","AGUILAR VELAZQUEZ,JOSE ALONSO",100.0
"VELAZQUEZ,JOSE","CAAMAL VELAZQUEZ,JOSE HUMBERTO",100.0
"VELAZQUEZ,JOSE","ESPINOZA VELAZQUEZ,JOSE",100.0
"VELAZQUEZ,JOSE","GARCIA VELAZQUEZ,JOSE ARMANDO",100.0
"VELAZQUEZ,JOSE","HERRERA VELAZQUEZ,JOSE JULIO EMILIO",100.0
"BECERRA,CARLOS F","BECKWITH BECERRA,CARLOS AGUSTIN",93.33333333333333
"BECERRA,CARLOS F","RAMOS BECERRA,CARLOS GERARDO",93.33333333333333
"MORALES,VERONICA","HERNANDEZ MORALES,VERONICA",100.0
"RODRIGUEZ,LUIS E","CUELLAR RODRIGUEZ,LUIS GERARDO",93.33333333333333
"RODRIGUEZ,LUIS E","DE LEON RODRIGUEZ,LUIS MANUEL",93.33333333333333
"RODRIGUEZ,LUIS E","ESPINOSA RODRIGUEZ,LUIS MIGUEL",93.33333333333333
"RODRIGUEZ,LUIS E","GARZA RODRIGUEZ,LUIS ANGEL",93.33333333333333
"RODRIGUEZ,LUIS E","GOMEZ RODRIGUEZ,LUIS OSCAR",93.33333333333333
"MENDIZABAL,OSCAR H BERMUDEZ","BERMUDEZ MENDIZABAL,OSCAR HUMBERTO",96.15384615384616
"SANTAMARIA,GABRIELA ESPINOSA","ESPINOSA SANTAMARIA,GABRIELA",100.0
"DE LA PENA,JOSE","DIOSDADO DE LA PENA,JOSE ANGEL",100.0
"DE LA PENA,JOSE","PARTIDA DE LA PENA,JOSE ARMANDO",100.0
"LOPEZ,PABLO","DOMINGUEZ LOPEZ,PABLO ENRIQUE",100.0
"LOPEZ,PABLO","ELIAS LOPEZ,PABLO DAVID",100.0
"LOPEZ,PABLO","JARAMILLO LOPEZ,PABLO FABIAN",100.0
"LOPEZ,PABLO","PANIAGUA LOPEZ,PABLO",100.0
"LOPEZ,PABLO","RUIZ LOPEZ,PABLO",100.0
"GONZALEZ,RAFAEL","AGUILAR GONZALEZ,RAFAEL",100.0
"GONZALEZ,RAFAEL","ARAUJO GONZALEZ,RAFAEL DE JESUS",100.0
"GONZALEZ,RAFAEL","LUVIANO GONZALEZ,RAFAEL",100.0
"GONZALEZ,RAFAEL","NAVARRO GONZALEZ,RAFAEL",100.0
"SANCHEZ,RAMON","VERA SANCHEZ,RAMON",100.0
"SANCHEZ,MANUEL","BANDALA SANCHEZ,MANUEL",100.0
"SANCHEZ,MANUEL","CALDERON DE LA BARCA SANCHEZ,MANUEL",100.0
"SANCHEZ,MANUEL","CORONA SANCHEZ,MANUEL ANTONIO",100.0
"SANCHEZ,MANUEL","DURAN SANCHEZ,MANUEL",100.0
"SANCHEZ,MANUEL","ESPINOSA SANCHEZ,MANUEL ANTONIO",100.0
"TORRES,JUAN CARLOS","IBARRA TORRES,JUAN CARLOS",100.0
"RAMIREZ,LEOPOLDO","GOMEZ RAMIREZ,LEOPOLDO",100.0
"RAMIREZ,LEOPOLDO","VILCHIS RAMIREZ,LEOPOLDO",100.0
"ESCOBAR,SERGIO","GONZALEZ ESCOBAR,SERGIO",100.0
"ROMERO,MANUEL","CARBAJAL ROMERO,MANUEL FARAON",100.0
"ROMERO,MANUEL","HERNANDEZ ROMERO,MANUEL ADRIAN",100.0
"ROMERO,MANUEL","ROMERO ROMERO,MANUEL IVAN",100.0
"ROMERO,MANUEL","VILLARREAL ROMERO,MANUEL",100.0
"ROSAS,JOSE","ENRIQUEZ ROSAS,JOSE DAVID",100.0
"ROSAS,JOSE","LEDEZMA ROSAS,JOSE MANUEL",100.0
"ROSAS,JOSE","RAMIREZ ROSAS,JOSE GONZALO",100.0
"MARTINEZ,DANIEL","GUTIERREZ MARTINEZ,DANIEL",100.0
"MARTINEZ,DANIEL","HERNANDEZ ROSETE MARTINEZ,DANIEL DIONISIO",100.0
"MARTINEZ,DANIEL","OCHOA MARTINEZ,DANIEL LEOBARDO",100.0
"MARTINEZ,DANIEL","SANCHEZ MARTINEZ,DANIEL",100.0
"MARTINEZ,DANIEL","TAFOYA MARTINEZ,DANIEL",100.0
"MARTINEZ ROMERO,OSCAR","MARTINEZ ROMERO,OSCAR",100.0
"PITTS,JOHN T","MCBRIDE PITTS,JOHN BRADFORD",90.9090909090909
"LUCERO,ALFREDO","MARQUEZ LUCERO,ALFREDO",100.0
"MENDIETA JIMENEZ,FRANCISCO","MENDIETA JIMENEZ,FRANCISCO JAVIER",100.0
"MIRIDONOV,SERGUEI","MIRIDONOV,SERGUEI",100.0
"SHLYAGIN,MIKHAIL G","SHLYAGIN,MIKHAIL",100.0
"TORRES,JOSE","ANDRADE TORRES,JOSE LUIS",100.0
"TORRES,JOSE","BRIONES TORRES,JOSE ALBERTO",100.0
"TORRES,JOSE","BURELO TORRES,JOSE MANUEL",100.0
"TORRES,JOSE","CASTILLO TORRES,JOSE ANTONIO",100.0
"TORRES,JOSE","ESTRADA TORRES,JOSE ANTONIO",100.0
"AGUILAR FAISAL,JOSE LEOPOLDO","AGUILAR FAISAL,JOSE LEOPOLDO",100.0
"RAMIREZ,CARLOS WONG","WONG RAMIREZ,CARLOS",100.0
"BAEZA RAMIREZ,MARIA ISABEL","BAEZA RAMIREZ,MARIA ISABEL",100.0
"LOREDO MURPHY,JORGE","LOREDO MURPHY,JORGE RAYMUNDO",100.0
"ESTRADA,JOSE LUIS","CARRILLO ESTRADA,JOSE LUIS EUSTOLIO",100.0
"ESTRADA,JOSE LUIS","TORRES ESTRADA,JOSE LUIS",100.0
"CABRERA,CARLOS","CERDAN CABRERA,CARLOS ROBERTO",100.0
"CABRERA,CARLOS","MAROTO CABRERA,CARLOS",100.0
"CABRERA,CARLOS","PEREZ CABRERA,CARLOS ALBERTO",100.0
"MARTINEZ,JESUS","ALVAREZ MARTINEZ,JESUS ANTONIO",100.0
"MARTINEZ,JESUS","ARAIZA MARTINEZ,JESUS MANUEL",100.0
"MARTINEZ,JESUS","BAXIN MARTINEZ,JESUS ISRAEL",100.0
"MARTINEZ,JESUS","CAPISTRAN MARTINEZ,JESUS",100.0
"MARTINEZ,JESUS","CERVANTES MARTINEZ,JESUS",100.0
"BARRON,LUIS","DIAZ BARRON,LUIS REY",100.0
"RAMIREZ,MANUEL","AGUILAR RAMIREZ,MANUEL BENIGNO",100.0
"RAMIREZ,MANUEL","BECERRA RAMIREZ,MANUEL",100.0
"RAMIREZ,MANUEL","BECERRA RAMIREZ,MANUEL GENEROSO",100.0
"RAMIREZ,MANUEL","CEBALLOS RAMIREZ,MANUEL",100.0
"RAMIREZ,MANUEL","CHAIREZ RAMIREZ,MANUEL HUMBERTO",100.0
"MASCORRO GALLARDO,JOSE OSCAR","MASCORRO GALLARDO,JOSE OSCAR",100.0
"ITURRIAGA DE LA FUENTE,GABRIEL","ITURRIAGA DE LA FUENTE,GABRIEL",100.0
"RAMIREZ,RAMIRO","AVALOS RAMIREZ,RAMIRO",100.0
"RAMIREZ,RAMIRO","FLORES RAMIREZ,RAMIRO",100.0
"ROCK,EMILIO SACRISTAN","SACRISTAN ROCK,EMILIO",100.0
"MALDONADO,MIGUEL","MARTINEZ MALDONADO,MIGUEL ANGEL",100.0
"MALDONADO,MIGUEL","SANCHEZ MALDONADO,MIGUEL",100.0
"GONZALEZ,GUSTAVO","CAPILLA GONZALEZ,GUSTAVO",100.0
"GONZALEZ,GUSTAVO","JOSEPH GONZALEZ,GUSTAVO",100.0
"GONZALEZ,GUSTAVO","MARTINEZ GONZALEZ,GUSTAVO ISRAEL",100.0
"GONZALEZ,GUSTAVO","VINIEGRA GONZALEZ,GUSTAVO",100.0
"SOTELO LERMA,MERIDA","SOTELO LERMA,MERIDA",100.0
"SANCHEZ,FRANCISCO","ALVAREZ SANCHEZ,FRANCISCO JAVIER",100.0
"SANCHEZ,FRANCISCO","ARREGUIN SANCHEZ,FRANCISCO",100.0
"SANCHEZ,FRANCISCO","AVILA SANCHEZ,FRANCISCO RAUL",100.0
"SANCHEZ,FRANCISCO","CALDERON SANCHEZ,FRANCISCO",100.0
"SANCHEZ,FRANCISCO","CHAVEZ SANCHEZ,FRANCISCO RAUL",100.0
"GONZALEZ HERNANDEZ,GLORIA ANGELICA","GONZALEZ HERNANDEZ,GLORIA ANGELICA",100.0
"GARCIA,MARIA L","AGUILERA GARCIA,MARIA DEL CARMEN",92.3076923076923
"GARCIA,MARIA L","AGUIRRE GARCIA,MARIA MAGDALENA",92.3076923076923
"GARCIA,MARIA L","ALAMILLA GARCIA,MARIA ASUNCION",92.3076923076923
"GARCIA,MARIA L","ALCORTA GARCIA,MARIA ARACELIA",92.3076923076923
"GARCIA,MARIA L","ALMAZAN GARCIA,MARIA DEL CONSUELO",92.3076923076923
"MEJIA,NOEMI","FLORES MEJIA,NOEMI",100.0
"HERRERA,DANIEL","ANGELES HERRERA,DANIEL",100.0
"HERRERA,DANIEL","CEBALLOS HERRERA,DANIEL ENRIQUE",100.0
