patent_number,patent_title,patent_date,inventor_city,inventor_country,inventor_first_name,inventor_first_seen_date,inventor_id,inventor_last_name,inventor_last_seen_date,inventor_lastknown_city,inventor_lastknown_country,inventor_sequence,inventor_state,inventor_state_fips,inventor_total_num_patents
11558972,Electrical center cover with machine-readable indicator confirmation of lock engagement,2023-01-17,Ciudad Juárez,MX,Daniel Alejandro Argumedo,2023-01-17,fl:da_ln:sifuentes-1,Sifuentes,2023-01-17,Ciudad Juárez,MX,4,,,1
11558972,Electrical center cover with machine-readable indicator confirmation of lock engagement,2023-01-17,Ciudad Juárez,MX,Sergio Armendariz,2023-01-17,fl:se_ln:molina-1,Molina,2023-01-17,Ciudad Juárez,MX,2,,,1
11559013,Expandable irrigation controller,2023-01-24,Tijuana,MX,Jose,2008-10-28,fl:jo_ln:maciasgalarza-1,Macias Galarza,2023-01-24,Tijuana,MX,2,,,5
11559013,Expandable irrigation controller,2023-01-24,San Diego,US,Bill,2007-08-14,fl:bi_ln:merkt-1,Merkt,2023-01-24,San Diego,US,3,CA,06,6
11559013,Expandable irrigation controller,2023-01-24,El Cajon,US,Harvey J.,2008-10-28,fl:ha_ln:nickerson-2,Nickerson,2024-03-12,El Cajon,US,0,CA,06,44
11559013,Expandable irrigation controller,2023-01-24,Albion,US,Russel D.,1989-10-24,fl:ru_ln:leatherman-1,Leatherman,2023-04-18,Albion,US,1,IN,18,32
11560600,Methods for diagnosis of Pseudoperonospora cubensis infection and selection of plant resistance genes to the same,2023-01-24,Reynosa,MX,Elsa Beatriz,2023-01-24,fl:el_ln:gongoracastillo-1,Gongora-Castillo,2023-01-24,Reynosa,MX,2,,,1
11560600,Methods for diagnosis of Pseudoperonospora cubensis infection and selection of plant resistance genes to the same,2023-01-24,Cary,US,Lina,2023-01-24,fl:li_ln:quesadaocampo-1,Quesada-Ocampo,2023-01-24,Cary,US,0,NC,37,1
11560600,Methods for diagnosis of Pseudoperonospora cubensis infection and selection of plant resistance genes to the same,2023-01-24,Durham,US,Saunia,2016-09-13,fl:sa_ln:withers-1,Withers,2023-01-24,Durham,US,1,NC,37,8
11560738,Door lock assembly for a vehicle door panel,2023-01-24,Toluca,MX,Edgar Montes de Oca,2023-01-24,fl:ed_ln:contreras-2,Contreras,2023-01-24,Toluca,MX,0,,,1
11560738,Door lock assembly for a vehicle door panel,2023-01-24,Atsugi,JP,Yosuke,2023-01-24,fl:yo_ln:nakai-11,Nakai,2023-01-24,Atsugi,JP,1,,,1
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Jalisco,MX,Juan Francisco,2017-10-10,fl:ju_ln:garcianavarro-2,Garcia Navarro,2023-01-24,Jalisco,MX,1,,,3
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Nashua,US,Jagannathan,1991-06-18,fl:ja_ln:srinivasan-8,Srinivasan,2023-01-24,Nashua,US,0,NH,33,48
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Mountain View,US,Zhe,2004-03-23,fl:zh_ln:wu-114,Wu,2023-10-24,Mountain View,US,5,CA,06,33
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Jalisco,MX,Victor Antonio,2017-10-10,fl:vi_ln:lopezvillamar-1,Lopez Villamar,2023-01-24,Jalisco,MX,2,,,3
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Brookline,US,Matthew,2012-05-08,fl:ma_ln:perry-17,Perry,2023-11-21,Brookline,US,3,NH,33,27
11562022,Method for faceted visualization of a SPARQL query result set,2023-01-24,Nashua,US,Souripriya,1998-12-22,fl:so_ln:das-10,Das,2023-11-21,Nashua,US,4,NH,33,24
11565028,Techniques for non-invasive determination of estimated cardiac output during dialysis treatment,2023-01-31,Morelia,MX,Israel,2022-08-30,fl:is_ln:campos-1,Campos,2023-09-05,New York,US,2,,,3
11565028,Techniques for non-invasive determination of estimated cardiac output during dialysis treatment,2023-01-31,Rutherford,US,Hanje,2023-01-31,fl:ha_ln:zhang-141,Zhang,2023-01-31,Rutherford,US,3,NJ,34,1
11565028,Techniques for non-invasive determination of estimated cardiac output during dialysis treatment,2023-01-31,New York,US,Peter,2012-06-26,fl:pe_ln:kotanko-1,Kotanko,2024-01-23,New York,US,0,NY,36,37
11565028,Techniques for non-invasive determination of estimated cardiac output during dialysis treatment,2023-01-31,New York,US,Stephan,2013-08-27,fl:st_ln:thijssen-1,Thijssen,2024-01-23,New York,US,1,NY,36,21
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Boise,US,Scott,1984-05-15,fl:sc_ln:white-12,White,2024-01-16,Sant Cugat del Vallès,ES,7,ID,16,73
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Fortaleza,BR,Adriana,2023-01-31,fl:ad_ln:fontenele-1,Fontenele,2023-01-31,Fortaleza,BR,4,,,1
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Guadalajara,MX,Ana Patricia,2019-01-22,fl:an_ln:delangel-1,Del Angel,2023-08-15,General Francisco Villa,MX,3,,,9
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Palo Alto,US,Jun,2010-12-21,fl:ju_ln:zeng-9,Zeng,2024-03-19,Palo Alto,US,6,CA,06,73
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Porto Alegre,BR,Marcelo,2017-04-11,fl:ma_ln:riss-1,Riss,2023-08-15,Porto Alegre,BR,0,,,11
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Sant Cugat del Vallès,ES,Jamie,2023-01-31,fl:ja_ln:machadoneto-1,Machado Neto,2023-01-31,Sant Cugat del Vallès,ES,1,,,1
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Sant Cugat del Vallès,ES,Sebastia,2019-01-22,fl:se_ln:cortesiherms-1,Cortes i Herms,2023-08-15,Sant Cugat del Vallès,ES,8,,,16
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Fortaleza,BR,Victor,2023-01-31,fl:vi_ln:praxedes-1,Praxedes,2023-01-31,Fortaleza,BR,2,,,1
11565473,Propagation of a material through an interior volume of a three-dimensional object,2023-01-31,Fortaleza,BR,Thiago Barbosa Lima De,2019-11-19,fl:th_ln:moura-1,Moura,2023-08-15,Fortaleza,BR,5,,,4
11565627,Reconfigurable storage assembly for a vehicle,2023-01-31,Toluca,MX,Jair Ivan,2019-03-05,fl:ja_ln:gutierrezcabrera-1,Gutierrez Cabrera,2023-01-31,Toluca,MX,0,,,2
11565627,Reconfigurable storage assembly for a vehicle,2023-01-31,Toluca,MX,Cesar Daniel,2023-01-31,fl:ce_ln:madridramirez-1,Madrid Ramirez,2023-01-31,Toluca,MX,2,,,1
11565627,Reconfigurable storage assembly for a vehicle,2023-01-31,Distrito Federal,MX,Joaquin,2023-01-31,fl:jo_ln:hidalgoguzman-1,Hidalgo Guzman,2023-01-31,Distrito Federal,MX,1,,,1
11566463,Door presenter actuator for vehicle door,2023-01-31,Chic,MX,Estrada,2023-01-31,fl:es_ln:eduardo-1,Eduardo,2023-01-31,Chic,MX,2,,,1
11566463,Door presenter actuator for vehicle door,2023-01-31,Chic,MX,Luis Arturo,2023-01-31,fl:lu_ln:melendezvaldez-1,Melendez Valdez,2023-04-04,Chic,MX,0,,,2
11566463,Door presenter actuator for vehicle door,2023-01-31,Chic,MX,Hector,2015-06-02,fl:he_ln:sanchez-7,Sanchez,2023-04-04,Chic,MX,1,,,8
11566463,Door presenter actuator for vehicle door,2023-01-31,Warren,US,Donald M.,1999-04-27,fl:do_ln:perkins-9,Perkins,2023-12-26,Warren,US,3,MI,26,51
11568164,Enhanced contactless vehicle codes,2023-01-31,Mexico City,MX,Juan Manuel,2023-01-31,fl:ju_ln:esquivel-1,Esquivel,2023-01-31,Mexico City,MX,0,,,1
11568164,Enhanced contactless vehicle codes,2023-01-31,Irapuato,MX,Jose A.,1989-01-10,fl:jo_ln:garcia-53,Garcia,2023-01-31,Irapuato,MX,1,,,14
11570148,Method and apparatus for deploying security access control policy,2023-01-31,Beijing,CN,Haiqing,2023-01-31,fl:ha_ln:jia-29,Jia,2023-01-31,Beijing,CN,1,,,1
11570148,Method and apparatus for deploying security access control policy,2023-01-31,Beijing,CN,Chunliang,2013-06-04,fl:ch_ln:liu-1084,Liu,2024-01-30,Shanghai,CN,0,,,13
11570148,Method and apparatus for deploying security access control policy,2023-01-31,Mexico City,MX,Dou,2023-01-31,fl:do_ln:sun-34,Sun,2023-01-31,Mexico City,MX,2,,,1
11570513,Cross-media measurement device and method,2023-01-31,Mexico City,MX,Gerardo Lopez,2021-02-23,fl:ge_ln:zamudio-1,Zamudio,2023-01-31,Mexico City,MX,0,,,2
11570513,Cross-media measurement device and method,2023-01-31,Derwood,US,Joanna,2021-02-23,fl:jo_ln:drews-2,Drews,2023-01-31,Derwood,US,1,MD,24,2
11570929,Ejectable fan with push-push attachment mechanism and corresponding methods,2023-01-31,Apodaca,MX,Oswaldo Enrique Linares,2017-05-30,fl:os_ln:rivas-2,Rivas,2023-01-31,Apodaca,MX,3,,,5
11570929,Ejectable fan with push-push attachment mechanism and corresponding methods,2023-01-31,Apodaca,MX,Carlos Gonzalez,2016-12-20,fl:ca_ln:inda-1,Inda,2023-01-31,Apodaca,MX,0,,,9
11570929,Ejectable fan with push-push attachment mechanism and corresponding methods,2023-01-31,Apodaca,MX,Julio Cesar Ayala,2017-05-30,fl:ju_ln:vera-7,Vera,2023-01-31,Apodaca,MX,1,,,7
11570929,Ejectable fan with push-push attachment mechanism and corresponding methods,2023-01-31,Apodaca,MX,Sergio Antonio Delon,2017-05-30,fl:se_ln:canseco-1,Canseco,2023-01-31,Apodaca,MX,2,,,6
11570929,Ejectable fan with push-push attachment mechanism and corresponding methods,2023-01-31,Apodaca,MX,Luis Lopez,2006-07-18,fl:lu_ln:moreno-2,Moreno,2023-01-31,Apodaca,MX,4,,,11
11572011,Vehicle front end assembly having frond bumper fascia and headlamp structure attached to vehicle frame,2023-02-07,Toluca,MX,Diego Armando,2023-02-07,fl:di_ln:salinasceballos-1,Salinas Ceballos,2023-02-07,Toluca,MX,2,,,1
11572011,Vehicle front end assembly having frond bumper fascia and headlamp structure attached to vehicle frame,2023-02-07,Toluca,MX,Omar Fernando,2020-12-01,fl:om_ln:carrillofernandez-1,Carrillo Fernandez,2023-02-07,Toluca,MX,0,,,5
11572011,Vehicle front end assembly having frond bumper fascia and headlamp structure attached to vehicle frame,2023-02-07,Troy,US,Md Hafizur,2020-12-01,fl:md_ln:rahman-15,Rahman,2023-02-07,Troy,US,1,MI,26,3
11573258,Apparatus and method for testing insulated high voltage devices,2023-02-07,Chihuahua,MX,Pablo,2015-09-22,fl:pa_ln:gomez-8,Gomez,2023-02-07,Chihuahua,MX,0,,,3
11573995,Analyzing the tone of textual data,2023-02-07,Guadalajara,MX,Adolfo,2019-03-05,fl:ad_ln:mendezmorales-1,Mendez Morales,2023-02-07,Guadalajara,MX,1,,,5
11573995,Analyzing the tone of textual data,2023-02-07,Tlaquepaque,MX,Alejandro Moreno,2021-02-09,fl:al_ln:lopez-19,Lopez,2023-02-07,Tlaquepaque,MX,3,,,2
11573995,Analyzing the tone of textual data,2023-02-07,Zapopan,MX,Juan Manuel,2011-08-30,fl:ju_ln:avalosvega-1,Avalos Vega,2023-02-07,Zapopan,MX,2,,,4
11573995,Analyzing the tone of textual data,2023-02-07,Guadalajara,MX,Jesus Gabriel Trillo,2023-02-07,fl:je_ln:vargas-2,Vargas,2023-02-07,Guadalajara,MX,0,,,1
11575715,Dynamically customized cognitive security filter,2023-02-07,Zapopan,MX,Paul,2018-07-03,fl:pa_ln:llamasvirgen-1,Llamas Virgen,2024-03-05,Zapopan,MX,0,,,16
11575715,Dynamically customized cognitive security filter,2023-02-07,Zapopan,MX,Carolina,2021-09-28,fl:ca_ln:garciadelgado-1,Garcia Delgado,2024-03-05,Zapopan,MX,2,,,7
11575715,Dynamically customized cognitive security filter,2023-02-07,Tonalá,MX,Humberto,2016-03-01,fl:hu_ln:orozcocervantes-1,Orozco Cervantes,2024-03-05,Tonalá,MX,1,,,9
11575992,System and method for dynamic line-of-sight multi-source audio control,2023-02-07,,,Aldo David Sanchez,2023-02-07,fl:al_ln:rodriguez-12,Rodriguez,2023-02-07,,,2,,,1
11575992,System and method for dynamic line-of-sight multi-source audio control,2023-02-07,Apodaca,MX,Edgar Low,2023-02-07,fl:ed_ln:castro-1,Castro,2023-02-07,Apodaca,MX,1,,,1
11575992,System and method for dynamic line-of-sight multi-source audio control,2023-02-07,General Escobedo,MX,Javier Reyes,2023-02-07,fl:ja_ln:sanchez-10,Sanchez,2023-02-07,General Escobedo,MX,3,,,1
11575992,System and method for dynamic line-of-sight multi-source audio control,2023-02-07,Apodaca,MX,Alberto Ornelas,2023-02-07,fl:al_ln:carlin-1,Carlin,2023-02-07,Apodaca,MX,4,,,1
11575992,System and method for dynamic line-of-sight multi-source audio control,2023-02-07,Apodaca,MX,Jose Alberto Gastelum,2018-12-25,fl:jo_ln:moreno-18,Moreno,2023-02-07,Apodaca,MX,0,,,4
11576905,Topical semisolid composition containing an antimicrobial agent and pirfenidone for the treatment of chronic skin damage,2023-02-14,Mexico City,MX,José Agustín Rogelio,2013-07-23,fl:jo_ln:maganacastro-1,Magaña Castro,2023-10-10,Mexico City,MX,0,,,14
11576905,Topical semisolid composition containing an antimicrobial agent and pirfenidone for the treatment of chronic skin damage,2023-02-14,Mexico City,MX,Juan Socorro,2010-10-05,fl:ju_ln:armendarizborunda-1,Armendáriz Borunda,2023-10-10,Mexico City,MX,1,,,16
11577535,Sheet construction and methods of making and using the same,2023-02-14,San Gabriel,US,Le-Hoa,2001-04-10,fl:le_ln:hong-6,Hong,2023-06-27,Brea,US,0,CA,06,29
11577535,Sheet construction and methods of making and using the same,2023-02-14,Tijuana,MX,Laura,2014-05-27,fl:la_ln:sanchez-3,Sanchez,2023-02-14,Tijuana,MX,1,,,4
11577535,Sheet construction and methods of making and using the same,2023-02-14,San Gabriel,US,Angie,2019-05-14,fl:an_ln:chiao-1,Chiao,2023-02-14,San Gabriel,US,3,CA,06,2
11577535,Sheet construction and methods of making and using the same,2023-02-14,Grapeland,US,Linda,2019-05-14,fl:li_ln:francis-2,Francis,2023-02-14,Grapeland,US,2,CA,06,2
11578368,"Methods, tools and systems for the assessment, prevention, management and treatment selection for type 2 diabetes",2023-02-14,Plan de Ayala,MX,Laureano Simón,2011-03-29,fl:la_ln:buela-1,Buela,2023-02-14,Plan de Ayala,MX,0,,,4
11578368,"Methods, tools and systems for the assessment, prevention, management and treatment selection for type 2 diabetes",2023-02-14,Plan de Ayala,MX,Mirella G.,2021-08-10,fl:mi_ln:zulueta-1,Zulueta,2023-02-14,Plan de Ayala,MX,1,,,2
11578388,Lead-free copper-zinc alloy that can withstand the marine environment,2023-02-14,Guanajuato,MX,Jamie,2023-02-14,fl:ja_ln:rodriguezangoli-2,Rodríguez Angoli,2023-02-14,Guanajuato,MX,0,,,1
11578388,Lead-free copper-zinc alloy that can withstand the marine environment,2023-02-14,Guanajuato,MX,Andrés,2023-02-14,fl:an_ln:rangelgarcia-1,Rangel García,2023-02-14,Guanajuato,MX,1,,,1
11578388,Lead-free copper-zinc alloy that can withstand the marine environment,2023-02-14,Guanajuato,MX,Juan Pedro,2023-02-14,fl:ju_ln:garcialara-1,García Lara,2023-02-14,Guanajuato,MX,2,,,1
11578886,Temperature compensation for low-voltage thermostats,2023-02-14,Chihuahua,MX,Ever,2021-06-08,fl:ev_ln:hernandez-1,Hernandez,2023-02-14,Chihuahua,MX,2,,,3
11578886,Temperature compensation for low-voltage thermostats,2023-02-14,Rancho Enmedio (Estación Müller),MX,Rafael,2023-01-03,fl:ra_ln:aguilar-4,Aguilar,2023-02-14,Rancho Enmedio (Estación Müller),MX,0,,,2
11578886,Temperature compensation for low-voltage thermostats,2023-02-14,Brooklyn Park,US,Mohammad,2012-10-02,fl:mo_ln:aljabari-1,Aljabari,2023-02-14,Brooklyn Park,US,3,MN,27,27
11578886,Temperature compensation for low-voltage thermostats,2023-02-14,Chihuahua,MX,Sergio Adrian,2023-02-14,fl:se_ln:martinez-2,Martinez,2023-02-14,Chihuahua,MX,1,,,1
11580108,Cache conscious techniques for generation of quasi-dense grouping codes of compressed columnar data in relational database systems,2023-02-14,Jalisco,MX,William,2022-01-11,fl:wi_ln:martinezcortes-1,Martinez Cortes,2024-03-05,Jalisco,MX,1,,,4
11580108,Cache conscious techniques for generation of quasi-dense grouping codes of compressed columnar data in relational database systems,2023-02-14,Belmont,US,Weiwei,2019-07-23,fl:we_ln:gong-31,Gong,2024-03-05,Belmont,US,2,CA,06,9
11580108,Cache conscious techniques for generation of quasi-dense grouping codes of compressed columnar data in relational database systems,2023-02-14,Menlo Park,US,Shasank K.,2009-06-16,fl:sh_ln:chavan-2,Chavan,2024-03-05,Menlo Park,US,0,CA,06,59
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Grosse Pointe Park,US,Mark,2018-07-17,fl:ma_ln:ryskamp-1,Ryskamp,2023-12-05,Grosse Pointe Park,US,4,MI,26,10
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Northville,US,Ligor,2016-12-06,fl:li_ln:manushi-1,Manushi,2023-12-05,Northville,US,7,MI,26,12
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Plymouth,US,John,2005-11-29,fl:jo_ln:janson-5,Janson,2023-12-05,Plymouth,US,1,MI,26,16
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Guadalajara,MX,Jesus Antonio Marin,2022-02-22,fl:je_ln:bello-1,Bello,2023-02-14,Guadalajara,MX,5,,,4
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Ann Arbor,US,Alexander,2022-02-22,fl:al_ln:tsang-3,Tsang,2023-12-05,Ann Arbor,US,3,MI,26,5
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Detroit,US,Hadwan,2022-02-22,fl:ha_ln:hadwan-1,Hadwan,2023-12-05,Detroit,US,0,MI,26,5
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Farmington,US,Jeff,2019-08-27,fl:je_ln:reuter-1,Reuter,2023-12-05,Farmington,US,6,MI,26,6
11581136,Capacitor carrier assembly with housing having expansion features,2023-02-14,Farmington Hills,US,Andrew,2022-02-22,fl:an_ln:yermak-1,Yermak,2023-12-05,Farmington Hills,US,2,MI,26,5
11582895,Method for producing a biodigester reactor and membrane template,2023-02-21,Mexico City,MX,Alexander Bennet,2020-05-19,fl:al_ln:eaton-2,Eaton,2023-02-21,Mexico City,MX,0,,,2
11583137,Cooktop appliance and sensor assembly for a griddle,2023-02-21,San José el Alto,MX,Rafael,1984-03-13,fl:ra_ln:martinez-7,Martinez,2023-02-21,San José el Alto,MX,1,,,5
11583137,Cooktop appliance and sensor assembly for a griddle,2023-02-21,Louisville,US,Justin Patrick,2010-07-13,fl:ju_ln:todd-3,Todd,2023-12-05,Louisville,US,0,KY,21,11
11584327,Trim assembly for a vehicle,2023-02-21,Naucalpan,MX,Maria Fernanda,2017-02-07,fl:ma_ln:medinaluna-1,Medina Luna,2024-02-13,Naucalpan,MX,2,,,9
11584327,Trim assembly for a vehicle,2023-02-21,Brighton,US,Christopher Robert,1998-09-15,fl:ch_ln:tilli-1,Tilli,2023-09-19,Brighton,US,1,MI,26,8
11584327,Trim assembly for a vehicle,2023-02-21,Ypsilanti,US,Pamela,2018-07-10,fl:pa_ln:avendanoarenas-1,Avendano Arenas,2023-02-21,Ypsilanti,US,0,MI,26,5
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Boston,US,Adam,2017-10-03,fl:ad_ln:behrens-1,Behrens,2024-01-09,Boston,US,3,MA,25,9
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Mexico City,MX,Rebeca,2023-02-21,fl:re_ln:lopezgarcia-1,Lopez-Garcia,2023-02-21,Mexico City,MX,6,,,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Gaithersburg,US,Laith,2023-01-10,fl:la_ln:abutaleb-1,Abu-Taleb,2024-01-09,Gaithersburg,US,9,MD,24,4
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Newton,US,Nick,2023-02-21,fl:ni_ln:zhang-1,Zhang,2023-02-21,Newton,US,1,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Somerville,US,Nicole,2023-02-21,fl:ni_ln:marco-1,Marco,2023-02-21,Somerville,US,4,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Brookline,US,Lindsay,2023-02-21,fl:li_ln:perrea-1,Perrea,2023-02-21,Brookline,US,7,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Amherst,US,Linda Michelle,2023-02-21,fl:li_ln:rauch-1,Rauch,2023-02-21,Amherst,US,10,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Cambridge,US,Samantha,2023-02-21,fl:sa_ln:roman-2,Roman,2023-02-21,Cambridge,US,5,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Cambridge,US,John Patrick,2023-02-21,fl:jo_ln:ellersick-1,Ellersick,2023-02-21,Cambridge,US,12,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Ipswich,US,Amanda,2023-02-21,fl:am_ln:baryshyan-1,Baryshyan,2023-02-21,Ipswich,US,0,MA,25,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Bath,US,Herve Irenee,2023-02-21,fl:he_ln:garant-1,"Garant, III",2023-02-21,Bath,US,11,ME,23,2
11584784,Systems and methods for manufacturing a silk fibroin solution and powders containing silk fibroin,2023-02-21,Cambridge,US,Jesse,2023-02-21,fl:je_ln:groner-1,Groner,2024-01-09,Cambridge,US,2,MA,25,3
